661306884071256064,Philippe De Camps,Plus de 700 journalistes tués en un peu moins de 10 ans  # étieràrisque #   #   # ,1446502822000,#jesuischarlie,0
661296236859904000,juju21853, #  sa fait 300 jour pile malheuresement qu'il a eu le drame,1446500283000,#jesuischarlie,0
661283956072034304,kal, @   @   @   @   @   @   @   @   @  mdrr  # ,1446497355000,#jesuischarlie,4
661257401660755968,A croire que,Mdr il s'est fait tatoué  #  sur l'avant bras et personne dit rien ,1446491024000,#jesuischarlie,4
661223191193501696,Keketo, @   @  tu me sidères ca me choque qu'on pense ca en 2015  # ,1446482868000,#jesuischarlie,0
661168726822244352,Aziz Rahel,Netanyahu était en 1ère ligne à la marche  # la preuve qu'on vous prend pour des cons  ,1446469883000,#jesuischarlie,0
661482916439027712,Maun' ,La tune qu'il doit se faire KEV ADAMS en ce moment   ,1446544791000,kev adams,0
661474242366734336,numeroVI,Aladin avec le grand Kev Adams devient le plus gros succès français de 2015 Je   Mais   Je ne comprends pas ,1446542723000,kev adams,0
661470218842152960,#unejourneavecbaba, #  #  #  #  #  #  #  #  #  #  #  kev j'en peu plus des cours prend moi avec 👑  @  ,1446541764000,kev adams,2
661465717557084160,Simon Gosselin,Un instant j'ai imaginé le film avec Kev Adams et Kad Merad réalisé par Jean Luc Godard  ,1446540691000,kev adams,4
661456303286415360,Julien,Super j'ai la chanson de Kev Adams dans la tête maintenant N'ai je donc pas assez souffert ,1446538446000,kev adams,0
661453464053096448,Mathilde Delrez,Black M - Le prince Aladin ft Kev Adams j'adore 😍  @   ,1446537769000,kev adams,4
661450240164306944,Angelique, Aladin devient le + gros succès français de l'année ils peuvent remercier les ados de kev adams j'aurai dit le + gros navet de cette année,1446537001000,kev adams,0
661442765314748417,Hadrien.,Presque 30M de vues pour BlackM et Kev Adams le prince aladin    cest bientot l'apocalypse les gars ,1446535218000,kev adams,0
661437511391121408,Minuit,J'ai rêvé que je regardais Star Wars 7 et y'avait Kev Adams dedans ,1446533966000,kev adams,4
661431700673699840,Gd mère Yet'™,Si vous n'avez pas trop le moral ce matin pensez aux parents des fans de Kev Adams ou des One Direction  Ça va mieux ,1446532580000,kev adams,4
661426769761861632,Tout est possible, # éphine je fais apparaître Kev Adams devant moi GNEHEHEHHEHE 😂😂😂😌😌😌💕😍💕😍💕😍💕,1446531405000,kev adams,4
661358003665420290,Nacho Piatti MVP,mdr d'ou tu cast un babtou pour jouer Aladin surtout Kev adams quoi le film a l'air bien bien nul putain aladin kev adams quoi on est ou la,1446515010000,kev adams,0
664030215543369728,Vicky,Biber il m'a tué à oublier son #  d'honneur dans son van aha,1447152115000,nma,4
664029640936267776,Interstellaires ⭐,Ta gueule la pute qui dit que le botox de MF avait fait fondre des bouts de sa robe aux NMA o O,1447151978000,nma,0
664028892454363137,DECLICSTATION,Helmut Fritz - Ca M'énerve Actuellement sur #   #   #   #   #   #    #   # ,1447151799000,nma,0
664027612998692864,it's a great day.,Ma nièce elle a carrément pleurer quand la chanson de Bruno Mars a pas remporter un prix Elle m'a fait mal au coeur  # ,1447151494000,nma,0
664026689442340864,Aųrørą • TH ♡☆,HEUREUSEMENT que le replay existe   pck putain se fader 3h de NMA avec certains 'artistes'  euh non merci ,1447151274000,nma,0
664026322331705344,it's a great day.,Je suis désolée mais Tokio Hotel méritait d'être aux NMA cette année au même titre que les autres artistes présents ce soir là ,1447151186000,nma,0
664025990574772224,Hélène du 83,   voir cette PokoFamily unis crié de partout chanter   danser   pleuré   bref ce fut un moment magique et magnifique 😢💖  @   # ,1447151107000,nma,4
664025771183316992,#NanJrigole,Nekfeu c'est tellement une arnaque qu'il n'ai pas été récompensé aux NMA premier du top vente pendant un bail 🔥,1447151055000,nma,0
664025594762543104,Hélène du 83,Bon cet aprem c'est replay des  #  😀 Et dire qu'on était présente en direct de Cannes 😍 le plus beau a était la victoire de  @  et   ,1447151013000,nma,4
664031869009272832,מזל סבג,La CEDH déboute Dieudonné car elle ne protège pas «les spectacles négationnistes» via  @ ,1447152509000,dieudonné,2
664030920316313601,SOS Racisme,Une bonne nouvelle La  #   déboute Dieudonné car elle ne protège pas «les spectacles négationnistes» ,1447152283000,dieudonné,4
664030368350216192,Fabrice Epelboin, @  à l'heure où Dieudonné fait 2x les scores de ONPC je suis pas sûr que le sourire soit de mise ,1447152151000,dieudonné,0
664029395443712001,Memorial 98,Dieudonné bonne nouvelle la Cour européenne des droits de l'homme le déboute car il est négationniste de la Shoah ,1447151919000,dieudonné,4
664714674122936320,Carole Villevet, #  plus que jamais au top ,1447315302000,spectre,4
664713009256914944,OwenMtp, @  tes srx spectre est nul je vais le voi samedie baguette,1447314905000,spectre,0
664712798463770624,Geoffrey La Rocca, @  bjr pourquoi comparer Spectre à Skyfall c'est pour moi le retour aux sources il faut le comparer à l'ensemble de la série ,1447314855000,spectre,2
664712228319461376,Stoof,On m'a spoilé spectre et apparemment déception,1447314719000,spectre,0
664705173781135360,Kylianus,Le nouveau 007 il est tellement mou qu'on s'est endormi comme des merdes😪,1447313037000,007,0
664705099277713408,Miss smile,Sinon le nouveau 007 là  on en parle Un peu bof non  J'ai dormi pendant une partie du film   ,1447313019000,007,0
664526807157329920,Benjamin Didiot,Reboot de  @  c'est absolument brillant et magnifique vivement la suite ,1447270511000,reboot,4
664514115692568576,OK!,Ma box a reboot sa mère la pute  @ ,1447267485000,reboot,0
664509405300289536,Alexandra Giroux,La méthode  # très pratique tant dans la vie pro que privée ,1447266362000,reboot,2
664507681252769792,Edo Tensei,Les 4 fantastiques c'est de la merde reboot ou pas,1447265951000,reboot,0
664708367710085120,Fossoyeur de Films,Eh ben Les Dissociés de  @ c'était vachement bien Chapeau ,1447313799000,les dissociés,4
664592599613861888,Koichibb(๑•̀ㅂ•́)و✧,L'avant première de Les Dissociés avec Suricate c'était trop bien ,1447286197000,les dissociés,4
664569946123452416,Erwan Maguet,Les Dissociés de  @ c'était effectivement très sympa et très drôle ,1447280796000,les dissociés,4
664394698631553025,Frédéric Bouffier,Je viens de mater Les Dissociés et c'est très le bien # és  # ,1447239014000,les dissociés,4
664230759016833024,Hugo Amizet,Les Dissociés est une grosse tuerie Véritablement les gars Vous allez regrettez de pas l'avoir vu sur grand écran ,1447199928000,les dissociés,4
664219742937419776,Mr Kritik, @  Les dissociés sur YouTube,1447197301000,les dissociés,2
664218523447762944,Mr Kritik,Je viens de lire qu'Antoine Daniel est dans les dissociés    La hype monte,1447197011000,les dissociés,4
664561250655969280,Monsieur Cmoi,C'est vachement cool Rock Macabre Et la suite c'est demain ,1447278723000,rock macabre,4
664571258454065152,Enzo Gautier, @  encore une fois au top avec Rock Macabre ,1447281109000,rock macabre,4
664544544298528768,Kopan,sympa rock macabre,1447274740000,rock macabre,4
663396265514958849,Rikoray,Rock Macabre je le répète c'est toujours aussi génial allez regardez si c'est pas déjà fait ,1447000969000,rock macabre,4
666534510067064832,Tao,Mon collègue a aimé Mackenzie Davis dans Seul sur Mars Il devient donc mon collègue préféré  # ,1447749185000,seul sur mars,4
666402994695573504,️,RT  @ Entre Le soldat Ryan Interstellar et Seul sur Mars ça fait 3 fois qu'on doit sauver Matt Damon Ce mec est pire que la prin…,1447717829000,seul sur mars,4
666392276101414912,Madara #SO&MA,Chu enfin aller voir seul sur mars et ouais bof bof,1447715274000,seul sur mars,0
666378646098178048,Grimmjow,Seul sur Mars c'est un des plus beau film que j'ai vu,1447712024000,seul sur mars,4
666372838325121025,DAMN,seul sur mars il était terrible ,1447710639000,seul sur mars,4
666364828685049856,Сука Блять,Seul sur Mars demain ✌,1447708730000,seul sur mars,4
666362724792860672,sarah,Seul sur Mars est trop cool,1447708228000,seul sur mars,4
666350189242904577,#ForzaNabilon,J'ai toujours pas vu Seul sur Mars  mon âme de fan de cinéma est mal je suis frustré ça va faire 1 mois qu'il est sorti /,1447705239000,seul sur mars,0
666342759738003456,Shoam El Pomelo,Toujours aussi excellent je vous conseille vivement la critique de Seul sur Mars par  @   ,1447703468000,seul sur mars,4
666342341159084033,Yolkia,Seul sur Mars un très bon SF avec un Matt Damon astronaute qui devient explorateur colonisateur et même pirate  ,1447703368000,seul sur mars,4
666307232917798912,Don Draper,Seul sur mars il est bien mais dommage la fin est écourtée,1447694998000,seul sur mars,4
666285393357205504,Alex, @  Seul sur Mars je l'ai vu en streaming,1447689791000,seul sur mars,2
666221375292616704,Raymond Raid Inghton,Seul sur Mars il est cool,1447674528000,seul sur mars,4
666219978811666432,K a r i,Seul sur Mars ❤️,1447674195000,seul sur mars,4
666176769058340864,shredder pro,seul sur mars c'est une tuerie,1447663893000,seul sur mars,4
666560777684393984,Frédérique Touitou,Dis  @ tu peux nous remettre les étoiles (favoris) Les cœurs pour des articles parlants de terrorisme pas top 😓 ,1447755448000,favoris,0
666563029606211584,Peter,De vue comme ça Windows 10 à l'air super cool juste à m'habituer mtn,1447755985000,windows 10,4
666562450737770498,David Gehucht,La dernière mise à jour de Windows 10 génère de nombreux bugs  ,1447755847000,windows 10,0
666547692278063104,ELISIUM,Teclast livre une tablette Windows 10 enfin convaincante  ,1447752328000,windows 10,4
666534324519485441,Dimitri,De plus en plus le sentiment que Windows 10 ne veut pas que l'utilisateur soit capitaine à bord,1447749141000,windows 10,0
669497170559635457,Apokoufizous ن,Paris réserve souvent de jolies surprises Notre Dame de Paris priez pour nous 💙  #   #   ,1448455538000,Paris,4
669497168902909952,Hugo.D, @   le coup de gueule de la rédaction Facebook et son safety check crée uniquement pour Paris au détriment du Liban et du Nigéria,1448455538000,Paris,0
669497166549917696,jean claude verbeck ,Hôtels à Paris la fréquentation remonte  ,1448455537000,Paris,2
669497118504153088,FITZGERALD.,Ce soir Paris gagne avec minimun 3 buts et le Réal perd contre le shaktar bref on repasse devant au calmuuuus,1448455526000,Paris,4
669497118470615041,Matt & Kevon❤,Elo elle a eu un petit kiff à Paris aussi jpp de rire 😂,1448455526000,Paris,4
669497042159407105,Veronique girard,RT @Elysee: Steven Spielberg donne au président @fhollande son sentiment au sujet de sa réaction aux attentats de Paris https://t.co/af6qhD…,1448455508000,Paris,2
669497021712236544,pennsatucky,RT AnasTazii_ "Qui veut bien expliquer aux copains d'Ici Paris que le #SIDA et #HIV sont deux choses bien différen… https://t.co/p8MeMC8RQu",1448455503000,Paris,2
669496939591933954,GeneKareim,RT @pretty__recless: Je suis paris 😢,1448455483000,Paris,0
669496854946701312,Aomine.,RT @PBasketNBA: .@michel_denisot était avec Tony Parker à Paris ! C'est à voir l'interview est de qualité. https://t.co/TyXj64ue7B https:/…,1448455463000,Paris,4
671635367074914304,Nicole Granada,J'ai pas mon calendrier de Noël 😔,1448965324000,noel,4
671635365825011712,100issues, @  Encore de la provocation avec le versement de la prime de Noël déjà les crèches   Exigeons l'attribution aux seuls catholiques ,1448965324000,noel,0
671635307922608128,Cédric All ⚽️, @  Dommage pas de papa Noel,1448965310000,noel,0
671635297466191872,imane, @  sur le père noël  Déjà je l'ai pas capturé et depuis personne a voulu se déguiser par peur de finir assumer mskn,1448965307000,noel,0
671635295251644416,Christopher Calice, #  en concert à Werchter cet été  elle vient de sauver mon manque d'imagination pour les cadeaux de Noël ,1448965307000,noel,4
671635249277878272,Léa ☄,RT @Little_Monkeyzz: Décembre. On est en décembre. Ça veut dire que je vais bientôt rentrer à la maison et c'est le mois de Noël 😃😃,1448965296000,noel,4
671635216713281537,CM ☄,Ok Jsuis meme pas invitée à noël bh nvm,1448965288000,noel,0
671635193552379904,waza bibou, @  en général la période décembre/janvier je déteste exam+fatigue+froid beurk (et perso noel et tout je m'en fous un peu beaucoup),1448965283000,noel,0
671635177563623424,Lucie :3,RT @ShaneTox: Pour noel jveux une copine comme cadeau sous mon sapin.,1448965279000,noel,2
671635123406659585,John Bob III,Youpi c'est bientôt Noël  ,1448965266000,noel,4
671029575149879296,Perri2van,OuaHOuuu C était WELSH ment fat Merci à la IziaTeam Je veux la fin de la story VLille,0,,,4
670430230981566464,TwoHalvesSB,Mais lolqui te préléve de l argent sur ton compte sans avoir à utiliser leur service Remboursement s il vous plaît,0,,2
670224403557425153,NezahOG,Mdr tout le monde prend un vlille mais quand c est à mon tour la station est indisponible nvm un peu,0,,2
669944598693814272,markstinchcombe,7+ LFC corners 5/6 Klopp 14 vPalace  10 vSaints 15 vRubin at Anfield Bordeaux conceded 8 v us & 11 vPSG 12 vLille 10 v Monaco,0,,2
669914580756381696,Natan_Coonen,J ai lu qu il devait y avoir une stationà l union près du,0,,2
669783504625016832,thomaslevivier,Il arrive le le même genre de mésaventures à un lillois avec le VLille,0,,2
669286766621233152,rastaforet,Tourcoing - Lille en VLille completement torché à 2h du mat  Je vais dire que c est assez vivifiant,0,,4
669253362613927937,Elodievpl,Moi j ai découvert un nouvel usage de la bande réfléchissante : racleur de givre sur la selle et les poignées du Vlille,0,,4
669064109732810752,PPalmier,Ce matin j ai confié mon vlille pliant à ma chef de projet pour testerelle est revenue enchantée,0,,4
669061952908447744,transpole_actu,Ce matin j ai confié mon vlille pliant à ma chef de projet pour testerelle est revenue enchantée,0,,4
668929402667966464,leovxn,regardez euro sans arabes sur d vlille,0,,2
668880776809881600,jeanderoi,Ce matin j ai confié mon vlille pliant à ma chef de projet pour testerelle est revenue enchantée,0,,4
668711207008927744,ignorantcowboy,Prévoyez aussi un grattoir pour dégeler la selle et pas faire votre trajet debout sur leélo,0,,2
668711185794146304,ignorantcowboy,Si vous avez prévu de prendre unce matin prévoyez quelques minutes pour dégivrer le bouton pour délivrer leélo,0,,2
668698285218115584,MatttRab,Si vous avez prévu de prendre unce matin prévoyez quelques minutes pour dégivrer le bouton pour délivrer leélo,0,,2
671270929113198592,Adam_Lostys,Les abonnements transpole qui doublent c est une blague mdrr,0,,2
671270453898530816,nab59100,Chaque semaine  Transpole vous informe de certains contrôles,0,,4
671268688457256960,transpole_actu,présente son album "Éternels jusqu’à demain" ce soir auéatreSebastopol - 20H,0,,4
671243636139540480,namtohh,L appli Transpole elle m zhfff,0,,2
671241094504558592,bouilton,eh la c gros fils de pute 2 transpole si mes parents y sont convoqué a cause dleurs retard on va voir,0,,2
671236622420221952,houach,Chaque semaine  Transpole vous informe de certains contrôles,0,,4
671236589922725888,McklnAlxs,Transpole vos agents ils ne pourraient pas servir à qqch et virer les alcooliques qui font chier les gens des stations de metro,0,,2
671235070678708224,hxlgd_,eh la c gros fils de pute 2 transpole si mes parents y sont convoqué a cause dleurs retard on va voir,0,,2
671232612371931136,arthuuurcss,j pense que j ss enter par transpole dès que je bipe(presque jms) je me fais pas contrôler et des que je bipe pas je me fais contrôler mdr,0,,2
671229996892102656,MatouFoucher,bonjour  est ce que le 50 vers St André repasse bien rue de la Madeleine Et non à l arrêt provisoire,0,,2
671222665898782720,Cocolf,Pour envoyer des augmentations de tarifs ça va  mais pour faire arriver les bus a l heure la y a plus personne chez,0,,2
671221876279132160,Cocolf,Et on dit merci qui pour les 50 minutes de retard de bus MERCI,0,,2
671212097519357952,JYDareaud,Chaque semaine  Transpole vous informe de certains contrôles,0,,4
671210604405895168,manoushmaan,c quand vous passez A l heure et c quand que vous fermez pas les portes pile quand on arrive devant votre,0,,2
671210486650773504,middletonsweet,Chaque semaine  Transpole vous informe de certains contrôles,0,,4
671272979544821760,tomcat_fr,même le Japon Qui a choisi de relancer le nucléaire qui les tueras et je ne parle même pas de ce (cont),0,,2
671272957533138945,Elysee,"À commencer par le Ministre des Affaires étrangères Laurent Fabius  dont je veux ici saluer la ténacité",0,,4
671272957013004288,EBooKidsCom,Et si les plus jeunes comprenaient les enjeux de la,0,,2
671272941787680768,LaoAgencyPress,Retweeted Élysée ():  "Aucun pays  aucune région n’est à l’abri des effets du dérèglement climatique causé,0,,2
671272913878786048,Elysee,"La France a jeté toutes ses forces dans ce combat  et mobilisé l’ensemble de son gouvernement",0,,4
671272894903812096,RicoCaballero,Retweeted Élysée ():  "Aucun pays  aucune région n’est à l’abri des effets du dérèglement climatique causé,0,,2
671272888721416192,BEDINISebastien,"Comment accepter que ce soient les pays les plus pauvres qui soient encore les plus touchés",0,,2
671272888440373248,gaspardgantzer,Suivez en direct l ouverture de la COP 21 au Bourget ,0,,2
671272886997487616,Smndong,Hein noonnn Hollande,0,,2
671272883864387584,ballamine,C est au nom de la justice climatique que je m exprime aujourd hui,0,,4
671272875907788800,Elysee,"Ils ouvrent la perspective d’une économie non carbonée",0,,4
671272862725050372,Jokerniois,Oui essayez de nous faire passer les migrants qui arrivent par bateau en victime du climat Prenez nous encore pour des cons,0,,2
671272861349322752,ecologiEnergie,C est au nom de la justice climatique que je m exprime aujourd hui,0,,4
671272846488961024,graveraulin,C est au nom de la justice climatique que je m exprime aujourd hui,0,,2
671271794666512384,ValerieL2020,Lancement du Lille Centre of Excellence for Neurodegenerative Disorders ,0,,4
671240907379884032,Univ_Lille1,Un concert auquel assisteront gratuitement des milliers d étudiantslundi-mardi,0,,4
671075371090071555,Hub_Lot,"Inventer de nouveaux modes de vie [] Les défis posés par le réchauffement climatique sont également culturels" JP Cassar,0,,2
671006236402393088,g_ongenae,Demain  c est l inauguration de l espace bidouille à lade,0,,4
670956025713938432,nathichouner,C est moi ou c est devenu super nul le système pour récupérer les annales,0,,2
670930755795755008,olasvergnas,Bon et si on réfléchissait 1er dec 18h30 : Ahmed Djebbar  historien des sciences prof émérite à l USTL,0,,2
670921698120704000,Univ_Lille1,How I did on Twitter this week: 38 New Followers  25 Mentions 416K Mention Reach How d your week go via,0,,2
670625528358035457,Fil_Lille1,pour être plus précis,0,,2
670622318146789379,cjt_npdc,Expé-conférence La lumière  des origines de la vie à internet 02/12 D Hennequinhttps,0,,2
670622153193218049,talentsaround,Expé-conférence La lumière  des origines de la vie à internet 02/12 D Hennequinhttps,0,,2
670361574402621441,phqueulin,L évaluation comme « dispositif de servitude volontaire »,0,,2
670315481669177344,ChauvetGwen,  regarder tous,0,,2
670304973155102720,CDoctoralULNF,Conférence sur les outils du doctorant mercredi 2 décembre à 12h Plus d informations sur,0,,2
670304959389425666,CDoctoralULNF,Goûter de Noël Tilda suivi d une AG permettant de renouveler le bureau Plus d informations surA,0,,2
669842628964442113,GeoffreyFrogeye,Des bisous àpour avoir rajouté 20 places,0,,4
669231851987443712,dragonralph,This year  we ll be back with a new team,0,,4
671323190518489088,Conducteur_SNCF,✈️becomes 1st airline in the world to introduce real time Flightradar24 tracking feature to its mobile app http,0,,2
671323141420015616,hen9129,Lareporte sine die sa campagne de com  avec,0,,2
671323121513820161,jackoeconten,Un truc que la SNCF trouve génial en dehors de la France,0,,2
671323088240443392,7b73f39b85e1415,La SNCF va « remettre de la rigueur » avec un patron de la sécurité ferroviaire,0,,4
671323032900759552,SNCF,Bjr Il faut faire un signalement en gare ainsi que sur cette pageBonne journée,0,,2
671323026227658752,egerieli,BonjourJe suis à la gare Y a pas de toilettes J ai envie de faire caca,0,,2
671323019776811008,francediplo,En gareexposition des photos de F de la Mure en lien avecpartenaire,0,,4
671322978802663425,poznanski_serge,bfmbusiness: La SNCF va « remettre de la rigueur » avec un patron de la sécurité ferroviaire,0,,2
671322935903313920,JDouillt,Ca se sent qd ça sort T as laché des caisses,0,,2
671322878059683840,martinmarie20,Si on arrive en retard à un entretien d embauche à la SNCF   est-ce qu on marque des points,0,,2
671322800016269312,Conducteur_SNCF,Nouvel abonnement Pastel + entout+,0,,2
671322519367000064,ALXTIBO,Si on arrive en retard à un entretien d embauche à la SNCF   est-ce qu on marque des points,0,,2
671322495627210752,ecoregion_paca,La SNCF va "remettre de la rigueur" avec un patron de la sécurité ferroviaire,0,,2
671322470029385728,LigneH_SNCF,Vous avez pu rencontrer des difficultés surVoici les raisons de ces retards,0,,2
671322381038854144,ogrady99,Ferroviaire : impossible pour le régulateur de valider le budget de SNCF Réseauvia,0,,2
671324096823762944,RandallFlagg_,Le meilleur cosplay du(Photo),0,,4
671323253433081856,ilookverygood,Du coup je condense pour la séance de rattrapage: 1 - Lereste décidément la conv la plus conviviale de l h,0,,4
671322365163380736,dascritch,Du coup je condense pour la séance de rattrapage: 1 - Lereste décidément la conv la plus conviviale de l h,0,,4
671322030889934848,RuddyPomarede,Du coup je condense pour la séance de rattrapage: 1 - Lereste décidément la conv la plus conviviale de l hexagone,0,,2
671321973348302852,BorgEmpress,Au revoir & merci Toulouse & for a wonderfully geeky time & for loaning me your,0,,4
671319829509496836,krAst_reTro,Vainqueur du l AstrogamingCup 3 du Finale en BO7 contre Elpancho gagné 4-1 Merci à,0,,4
671319827278114816,RedEternara,Le meilleur cosplay du(Photo),0,,2
671319285294366721,roulie33,Superbe journée auhier Encore sur mon nuage d avoir pu rencontrer Jamie Bamber et Nicholas Brendon,0,,4
671317875211284480,SEBZBORIE,ça marche Merci :),0,,4
671317603734953984,nicolasacco,sur le site du d ici une dizaine de jours je crois,0,,2
671316551958704128,SEBZBORIE,Quelqu un sait il ou on pourra avoir les photos du Photocall avec Alexandre Astier Je n ai pas l info après le shoot,0,,2
671316428536975360,Cdbrow1,Au revoir & merci Toulouse & for a wonderfully geeky time & for loaning me your,0,,4
671314833527164928,Tsubaki_32,une prochaine fois Prochain au mois d avril,0,,4
671313465391366144,wellthatslucky,Merci beaucoupfor a glorious day spent with&geek s dream come,0,,4
671313255017615361,aviron32,Nous voilà de retour chez nous  après ce beau weekend toulousain De belles rencontres de beaux souvenirs : merci à tous,0,,4
671320256741318656,messi34500,Retrouvez les dernières données sur le chgt climatique ds notre expo>,0,,2
671320150067585024,meteofrance,Retrouvez les dernières données sur le chgt climatique ds notre expo>,0,,2
671318100416061440,CatherineBorr,Pourquoi le climat est-il au centre de l’actualité itv ACazenave chercheurhttps:/,0,,2
671317759322693632,zazoufruite,s occuper du climat de la nation c est bien aussi,0,,2
671316081697517568,jonathanbalsamo,bonjour à quand une refonte du,0,,2
671315530633117696,meteofrance,Le réchauffement climatique  c est quoi A l occasion de laet en partenariat avec la réponse https,0,,2
671299526716731392,IFlck,Pourquoi le climat est-il au centre de l’actualité itv ACazenave chercheurhttps:/,0,,2
671297012671881216,Virgovignon,Pourquoi le climat est-il au centre de l’actualité itv ACazenave chercheurhttps:/,0,,2
671295712924205056,CNES,Pourquoi le climat est-il au centre de l’actualité itv ACazenave chercheurhttps:/,0,,2
671274788111966208,ctrabado1,Pourquoi le climat est-il au centre de l’actualité itv ACazenave chercheur,0,,2
671273609961320448,BBonfrere,Soleil pour le sud Gironde et douceur avec 16 degrés à(source carte) Bonne journée,0,,2
671272851777986560,AutorouteINFO,Le réchauffement climatique  c est quoi A l occasion de laet en partenariat avec la réponse,0,,2
671267226213859328,Lurenzu60,Même pas capables de prévoir une météo correcte à 4 jours et on nous parle du climat dans 100 ans,0,,2
671265416908562434,chelleseveille,pendant que vous vous remplissez la pense  des français SDF dorment à la défense et font les poubelles,0,,2
671265320091426816,chelleseveille,Ou l ouverture du champagne et se mettre à table autour d un homard,0,,2
